Index,Modification,Speaker,Start Time,End Time,Script
561,인식결과,5,7194130,7199990,그런데도 불구하고 지난번 거듭하여 열악한 집회 환경에 대해 사과의 말씀을 주셨습니다.
561,수정결과,E,7194130,7199990,그런데도 불구하고 지난번 거듭하여 열악한 집회 환경에 대해 사과의 말씀을 주셨습니다.
1,인식결과,1,0,5390,저는 그때마다 외쳤습니다. 아닙니다. 여러분이 들 겁니다.
1,수정결과,A,0,5390,저는 그때마다 외쳤습니다. 아닙니다. 여러분이 들 겁니다.
2,인식결과,1,6130,19320,시민 여러분 저는 정본당 초대당 농민분께 어떻게 존경과 감사를 표현할 수 있을지 모르겠습니다. 그럼에도 감사 인사를 드리고 싶습니다. 부디 제가 외치면 다섯 글자를 따라 외쳐주십시오.
2,수정결과,A,6130,19320,시민 여러분 저는 정본당 초대당 농민분께 어떻게 존경과 감사를 표현할 수 있을지 모르겠습니다. 그럼에도 감사 인사를 드리고 싶습니다. 부디 제가 외치면 다섯 글자를 따라 외쳐주십시오.
3,인식결과,1,19320,28435,감사합니다. 흥분합니다. 감사합니다.
3,수정결과,A,19320,28435,감사합니다. 흥분합니다. 감사합니다.
4,인식결과,1,28435,33320,또 저는 뮤지컬 레비 드라마를 좋아하는 오타코이기도 합니다.
4,수정결과,A,28435,33320,또 저는 뮤지컬 레비 드라마를 좋아하는 오타코이기도 합니다.
5,인식결과,1,34060,45710,그래서 이번 집회에 레미즈라 노래 한번 민중의 노래를 부르고 싶었습니다. 근데 실장을 어떻게 도와야 될지 모르겠다더라고요. 그래서 제가 부르러 왔습니다.
5,수정결과,A,34060,45710,그래서 이번 집회에 레미즈라 노래 한번 민중의 노래를 부르고 싶었습니다. 근데 실장을 어떻게 도와야 될지 모르겠다더라고요. 그래서 제가 부르러 왔습니다.
6,인식결과,1,46190,54640,제가 인대가 있어요. 제가 인치입니다. 다소 어민 분들은 같이 불러주시길 부탁드립니다.
6,수정결과,A,46190,54640,제가 인대가 있어요. 제가 인치입니다. 다소 어민 분들은 같이 불러주시길 부탁드립니다.
7,인식결과,1,55090,64690,너는 듣고 있는 가 민중의 노래 다시는 노예처럼 살 수 없다. 외치는 소리
7,수정결과,A,55090,64690,너는 듣고 있는 가 민중의 노래 다시는 노예처럼 살 수 없다. 외치는 소리
8,인식결과,1,64690,73169,심장 박동이 넘쳐 목소리 배 올릴 때 내일이 열려 밝은 아침이 오리라
8,수정결과,A,64690,73169,심장 박동이 넘쳐 목소리 배 올릴 때 내일이 열려 밝은 아침이 오리라
9,인식결과,2,98450,100650,안녕하세요.
9,수정결과,B,98450,100650,안녕하세요.
10,인식결과,2,101380,111400,저는 교육 공학을 공부하고 있는 대학원생이자 밴드 크립션 더픽스를 좋아하는 김지영이라고 합니다. 안녕하세요.
10,수정결과,B,101380,111400,저는 교육 공학을 공부하고 있는 대학원생이자 밴드 크립션 더픽스를 좋아하는 김지영이라고 합니다. 안녕하세요.
11,인식결과,2,111400,113709,아니 근데 진짜 너무 춥네요.
11,수정결과,B,111400,113709,아니 근데 진짜 너무 춥네요.
12,인식결과,2,113709,127360,제가 어제 광화문에도 다녀왔다가 이곳 남태령에도 왔는데요. 저번 국회 앞 집회 때부터 느꼈지만 진짜 같은 뜻을 지니고 같은 마음을 갖고 있는 가지고 모인 분들이 많더라고요.
12,수정결과,B,113709,127360,제가 어제 광화문에도 다녀왔다가 이곳 남태령에도 왔는데요. 저번 국회 앞 집회 때부터 느꼈지만 진짜 같은 뜻을 지니고 같은 마음을 갖고 있는 가지고 모인 분들이 많더라고요.
13,인식결과,2,127360,137004,그래서 새벽에 진짜 너무 추웠는데 가까이에서 또 멀리에서 같이 있어주신 여러분들의 도움받고 이 새벽을 견딜 수 있었던 것 같습니다.
13,수정결과,B,127360,137004,그래서 새벽에 진짜 너무 추웠는데 가까이에서 또 멀리에서 같이 있어주신 여러분들의 도움받고 이 새벽을 견딜 수 있었던 것 같습니다.
14,인식결과,2,137004,138740,저는
14,수정결과,B,137004,138740,저는
15,인식결과,2,138839,150619,저는 이럴 줄 모르고 코트를 이제 입고 왔었는데요. 지금 지금 제가 들은 목소리도 담요도 다 석차를 타고 온 친구들이 불러준 것입니다.
15,수정결과,B,138839,150619,저는 이럴 줄 모르고 코트를 이제 입고 왔었는데요. 지금 지금 제가 들은 목소리도 담요도 다 석차를 타고 온 친구들이 불러준 것입니다.
16,인식결과,2,150619,157304,그리고 이제 이 주머니에 한 팩트는 또 이름 모를 분들의 선행으로 받은 것이고요.
16,수정결과,B,150619,157304,그리고 이제 이 주머니에 한 팩트는 또 이름 모를 분들의 선행으로 받은 것이고요.
17,인식결과,2,157304,169860,"그래서 말인데요. 우리 이 순간을 잊지 맙시다. 이곳에 모인 수많은 이름들, 학생 노동자, 무직 성인 아이들, 남녀노소 페미니스트, 장애인 퀴어 이주 및 바스리, 오타코 등등"
17,수정결과,B,157304,169860,"그래서 말인데요. 우리 이 순간을 잊지 맙시다. 이곳에 모인 수많은 이름들, 학생 노동자, 무직 성인 아이들, 남녀노소 페미니스트, 장애인 퀴어 이주 및 바스리, 오타코 등등"
18,인식결과,2,169860,175240,제가 미처 부르지 못한 나머지 이름들까지 모두 우리의 이웃입니다.
18,수정결과,B,169860,175240,제가 미처 부르지 못한 나머지 이름들까지 모두 우리의 이웃입니다.
19,인식결과,2,175240,184885,우리가 스치고 있는 그 이름들 일상 속에서도 같이 잊지 않고 우리 모두 지금처럼 서로 보듬으며 살아가고 싶습니다. 이거 하나 꼭 말해주고 싶었습니다.
19,수정결과,B,175240,184885,우리가 스치고 있는 그 이름들 일상 속에서도 같이 잊지 않고 우리 모두 지금처럼 서로 보듬으며 살아가고 싶습니다. 이거 하나 꼭 말해주고 싶었습니다.
20,인식결과,2,186679,195220,그리고 어제 제가 광화문 다녀갔다가 제가 좋아하는 밴드 더픽스의 막내 정나영 양의 졸업 공연을 다녀왔었는데요.
20,수정결과,B,186679,195220,그리고 어제 제가 광화문 다녀갔다가 제가 좋아하는 밴드 더픽스의 막내 정나영 양의 졸업 공연을 다녀왔었는데요.
21,인식결과,2,195220,205245,딱 친구들과 헤어지고 4호선을 딱 탔는데 이곳 남태령에 시민의 연대가 필요하다 해서 이제 양심이 따르는 대로 발길이 닿는 대로 바로 달려가셨습니다.
21,수정결과,B,195220,205245,딱 친구들과 헤어지고 4호선을 딱 탔는데 이곳 남태령에 시민의 연대가 필요하다 해서 이제 양심이 따르는 대로 발길이 닿는 대로 바로 달려가셨습니다.
22,인식결과,2,207160,216860,제가 시위를 처음 나갔을 때 이제 장난처럼 성만화 기타 사기 좋은 세상 만들어줄게 나의 아 살기 좋은 세상 만들어줄게라고 했는데
22,수정결과,B,207160,216860,제가 시위를 처음 나갔을 때 이제 장난처럼 성만화 기타 사기 좋은 세상 만들어줄게 나의 아 살기 좋은 세상 만들어줄게라고 했는데
23,인식결과,2,216860,222145,저는 진짜 저보다 어린 사람들에게 좋은 세상을 만들어서 물려주고 싶습니다.
23,수정결과,B,216860,222145,저는 진짜 저보다 어린 사람들에게 좋은 세상을 만들어서 물려주고 싶습니다.
24,인식결과,2,222145,227640,우리 진짜 나인 값은 못해도 꿀값은 떨지 맙시다.
24,수정결과,B,222145,227640,우리 진짜 나인 값은 못해도 꿀값은 떨지 맙시다.
25,인식결과,2,228509,238610,이상으로 마치고 내려가겠습니다. 저는 구호 대신 같이 불러보고 싶은 노래가 있는데요. 제가 선창할 테니 후창으로 따라 불러주시면 고맙겠습니다.
25,수정결과,B,228509,238610,이상으로 마치고 내려가겠습니다. 저는 구호 대신 같이 불러보고 싶은 노래가 있는데요. 제가 선창할 테니 후창으로 따라 불러주시면 고맙겠습니다.
26,인식결과,2,238610,245910,저희 부모님이 목포 무안 분이신데 곁에서 5.18을 겪고 그때를 말씀해 주시며 불렀던 노래를 개사하였습니다.
26,수정결과,B,238610,245910,저희 부모님이 목포 무안 분이신데 곁에서 5.18을 겪고 그때를 말씀해 주시며 불렀던 노래를 개사하였습니다.
27,인식결과,2,245910,250270,제가 먼저 진성열은 물러나라 물러나라
27,수정결과,B,245910,250270,제가 먼저 진성열은 물러나라 물러나라
28,인식결과,2,250270,264350,할 테니까 같이 따라 불러주시면 감사하겠습니다. 시작 윤석열을 불러라 불러라. 당신 윤석열을 물러나라 불러라 감사합니다.
28,수정결과,B,250270,264350,할 테니까 같이 따라 불러주시면 감사하겠습니다. 시작 윤석열을 불러라 불러라. 당신 윤석열을 물러나라 불러라 감사합니다.
29,인식결과,3,301800,312240,네 남은 시간 좀 알차게 보내려고요. 혹시 질풍 가도에 춤추실 수 있는 분 계신가요?
29,수정결과,C,301800,312240,네 남은 시간 좀 알차게 보내려고요. 혹시 질풍 가도에 춤추실 수 있는 분 계신가요?
30,인식결과,3,312240,319964,있는 걸로 아는데요. 적극적으로 안 나서는 것 같아서 혹시 다들
30,수정결과,C,312240,319964,있는 걸로 아는데요. 적극적으로 안 나서는 것 같아서 혹시 다들
31,인식결과,3,319964,328640,바위처럼 추실 수 있을까요? 네 아까 저녁에도 힘 썼는데요. 바위처럼에 맞춰서
31,수정결과,C,319964,328640,바위처럼 추실 수 있을까요? 네 아까 저녁에도 힘 썼는데요. 바위처럼에 맞춰서
32,인식결과,3,328640,339739,율동을 해보도록 하겠습니다. 그 전에 아까 외쳤던 농민이 제 구호 외쳐보겠습니다. 무한 반복 시작
32,수정결과,C,328640,339739,율동을 해보도록 하겠습니다. 그 전에 아까 외쳤던 농민이 제 구호 외쳐보겠습니다. 무한 반복 시작
33,인식결과,4,348171,353176,농민이 최고 농사가 최고 우리가
33,수정결과,D,348171,353176,농민이 최고 농사가 최고 우리가
34,인식결과,3,374521,382630,네 감사합니다. 바위처럼에 맞춰서 함께 몸을 좀 움직여보도록 하겠습니다. 바위처럼
34,수정결과,C,374521,382630,네 감사합니다. 바위처럼에 맞춰서 함께 몸을 좀 움직여보도록 하겠습니다. 바위처럼
35,인식결과,5,382630,392549,좀 알려주 공간이 너무 좁아서
35,수정결과,E,382630,392549,좀 알려주 공간이 너무 좁아서
36,인식결과,5,400190,408410,시작
36,수정결과,E,400190,408410,시작
37,인식결과,6,481769,483208,착하겠습니다.
37,수정결과,F,481769,483208,착하겠습니다.
38,인식결과,5,525539,531580,어 우리 모두 절망의
38,수정결과,E,525539,531580,어 우리 모두 절망의
39,인식결과,5,531580,537580,하지 않고 신경 속에 자신을
39,수정결과,E,531580,537580,하지 않고 신경 속에 자신을
40,인식결과,5,546719,556099,어깨 도
40,수정결과,E,546719,556099,어깨 도
41,인식결과,5,556099,562200,오른쪽 왼쪽
41,수정결과,E,556099,562200,오른쪽 왼쪽
42,인식결과,3,629099,637359,잠시만요. 지금 이 자리에 여러분들은 그대로 있고 수락만 앞으로
42,수정결과,C,629099,637359,잠시만요. 지금 이 자리에 여러분들은 그대로 있고 수락만 앞으로
43,인식결과,3,637359,645679,더 이동하도록 하겠습니다. 기자회견 준비를 하는 것 같습니다. 여러분들 여기 계시고 차안 앞으로 이동하겠습니다.
43,수정결과,C,637359,645679,더 이동하도록 하겠습니다. 기자회견 준비를 하는 것 같습니다. 여러분들 여기 계시고 차안 앞으로 이동하겠습니다.
44,인식결과,3,645679,652550,네 기다려 주십시오. 네
44,수정결과,C,645679,652550,네 기다려 주십시오. 네
45,인식결과,3,652550,658550,농민분들의 기자회견이 있을 예정입니다. 오늘 스터 행진
45,수정결과,C,652550,658550,농민분들의 기자회견이 있을 예정입니다. 오늘 스터 행진
46,인식결과,3,658550,667980,가로막는 것을 규탄하는 기자회견이 될 것 같습니다. 농민이 최고 농사가 최고 우리가 최고니까
46,수정결과,C,658550,667980,가로막는 것을 규탄하는 기자회견이 될 것 같습니다. 농민이 최고 농사가 최고 우리가 최고니까
47,인식결과,3,701113,705400,다시 한번 외쳐보겠습니다.
47,수정결과,C,701113,705400,다시 한번 외쳐보겠습니다.
48,인식결과,3,705400,715480,네 대표님들은 여기 차량 앞쪽으로 와주시면 되겠습니다. 차량 앞쪽이라고 하면 스피커가 있는 앞쪽입니다.
48,수정결과,C,705400,715480,네 대표님들은 여기 차량 앞쪽으로 와주시면 되겠습니다. 차량 앞쪽이라고 하면 스피커가 있는 앞쪽입니다.
49,인식결과,3,715480,716900,근데
49,수정결과,C,715480,716900,근데
50,인식결과,7,827320,830980,살을 좀 더 앞으로 뺄 수 있나
50,수정결과,G,827320,830980,살을 좀 더 앞으로 뺄 수 있나
51,인식결과,4,830980,832435,좀 더 빼야 돼
51,수정결과,D,830980,832435,좀 더 빼야 돼
52,인식결과,7,832435,836580,이게 다 안 나와요. 지금 전체가
52,수정결과,G,832435,836580,이게 다 안 나와요. 지금 전체가
53,인식결과,7,838060,846732,이걸로는 전체가 다 안 나와요. 대표단이 좀 더 거리가 있어요. 이게
53,수정결과,G,838060,846732,이걸로는 전체가 다 안 나와요. 대표단이 좀 더 거리가 있어요. 이게
54,인식결과,1,846732,847854,하겠습니다.
54,수정결과,A,846732,847854,하겠습니다.
55,인식결과,7,847854,849537,이렇게 멀리 이렇게 안 되더라고요.
55,수정결과,G,847854,849537,이렇게 멀리 이렇게 안 되더라고요.
56,인식결과,1,849537,851480,부탁드립니다.
56,수정결과,A,849537,851480,부탁드립니다.
57,인식결과,7,851480,855484,이게 빼는 게 낫죠. 뒤로 빼는 것보다
57,수정결과,G,851480,855484,이게 빼는 게 낫죠. 뒤로 빼는 것보다
58,인식결과,7,870580,877560,와이프 여기서요. 그게 그것 때문에 그렇구나
58,수정결과,G,870580,877560,와이프 여기서요. 그게 그것 때문에 그렇구나
59,인식결과,3,891370,897821,마이크 손 더 있어요. 나갈 때가 됐는데 한번 더
59,수정결과,C,891370,897821,마이크 손 더 있어요. 나갈 때가 됐는데 한번 더
60,인식결과,8,939565,946810,10시 기자회견을 진행하기 전에 함께 부르고 싶은 노래가 있습니다.
60,수정결과,H,939565,946810,10시 기자회견을 진행하기 전에 함께 부르고 싶은 노래가 있습니다.
61,인식결과,3,947740,953950,임을 위한 행진곡인데요. 원래
61,수정결과,C,947740,953950,임을 위한 행진곡인데요. 원래
62,인식결과,3,953950,961563,이제 집회 시작 전에 종종 부르기도 합니다. 열사 정신을 기억하자는 의미에서 민주우리라는 것으로 합니다.
62,수정결과,C,953950,961563,이제 집회 시작 전에 종종 부르기도 합니다. 열사 정신을 기억하자는 의미에서 민주우리라는 것으로 합니다.
63,인식결과,8,961563,962680,그래서
63,수정결과,H,961563,962680,그래서
64,인식결과,3,962680,972079,민중의례를 하면 그 순서에는 임을 위한 행진곡을 다 함께 일어나서 팔뚝질을 하며 부르는 순간이 있는데요.
64,수정결과,C,962680,972079,민중의례를 하면 그 순서에는 임을 위한 행진곡을 다 함께 일어나서 팔뚝질을 하며 부르는 순간이 있는데요.
65,인식결과,3,972079,980870,오늘 그 기자회견에 민주 노래를 한번 진행해 보려고 합니다.
65,수정결과,C,972079,980870,오늘 그 기자회견에 민주 노래를 한번 진행해 보려고 합니다.
66,인식결과,3,980870,987140,임을 위한 행진곡 노래 부탁드리겠습니다. 함께 불러봅시다.
66,수정결과,C,980870,987140,임을 위한 행진곡 노래 부탁드리겠습니다. 함께 불러봅시다.
67,인식결과,5,987140,995460,이걸로 안 되나요?
67,수정결과,E,987140,995460,이걸로 안 되나요?
68,인식결과,9,1156030,1157710,너 여기 안 쓰
68,수정결과,I,1156030,1157710,너 여기 안 쓰
69,인식결과,9,1168450,1178810,제 목소리 아시겠습니까? 가장
69,수정결과,I,1168450,1178810,제 목소리 아시겠습니까? 가장
70,인식결과,9,1179580,1186640,역사상 가장 많은 사람들이 참여하는 기자회견이 되었습니다.
70,수정결과,I,1179580,1186640,역사상 가장 많은 사람들이 참여하는 기자회견이 되었습니다.
71,인식결과,9,1192380,1200905,변수업도 준비를 못 했습니다. 그럼에도 불구하고 많은 시민들과
71,수정결과,I,1192380,1200905,변수업도 준비를 못 했습니다. 그럼에도 불구하고 많은 시민들과
72,인식결과,9,1200905,1207130,기자회견을 진행하게 된 점 무한한 영광으로 생각합니다.
72,수정결과,I,1200905,1207130,기자회견을 진행하게 된 점 무한한 영광으로 생각합니다.
73,인식결과,9,1210770,1219390,"지금부터 전 전현우, 전봉준 투쟁단"
73,수정결과,I,1210770,1219390,"지금부터 전 전현우, 전봉준 투쟁단"
74,인식결과,9,1220220,1228485,윤석열 즉각 퇴진 사회 대개혁 비상행동의 현 상황에 대한
74,수정결과,I,1220220,1228485,윤석열 즉각 퇴진 사회 대개혁 비상행동의 현 상황에 대한
75,인식결과,9,1228485,1233160,입장 발표 기자회견을 시작하겠습니다.
75,수정결과,I,1228485,1233160,입장 발표 기자회견을 시작하겠습니다.
76,인식결과,9,1236770,1247770,꾀꼬리 같은 목소리를 가진 저는 전국 농민의 총연맹 사무총장 권혁주입니다. 반갑습니다.
76,수정결과,I,1236770,1247770,꾀꼬리 같은 목소리를 가진 저는 전국 농민의 총연맹 사무총장 권혁주입니다. 반갑습니다.
77,인식결과,9,1250510,1256435,오늘 기자회견에 이는 말씀 듣도록 하겠습니다.
77,수정결과,I,1250510,1256435,오늘 기자회견에 이는 말씀 듣도록 하겠습니다.
78,인식결과,9,1256435,1262520,전국 농민의 청년매 하원동 회장님을 모시겠습니다.
78,수정결과,I,1256435,1262520,전국 농민의 청년매 하원동 회장님을 모시겠습니다.
79,인식결과,7,1264770,1272885,예 인사드리겠습니다. 전국 농민회 총연맹 회장이자 전봉준 트랙터
79,수정결과,G,1264770,1272885,예 인사드리겠습니다. 전국 농민회 총연맹 회장이자 전봉준 트랙터
80,인식결과,7,1272885,1281240,대행진의 총대장 하우호입니다. 반갑습니다. 전봉준
80,수정결과,G,1272885,1281240,대행진의 총대장 하우호입니다. 반갑습니다. 전봉준
81,인식결과,7,1281240,1290594,투쟁단 트랙터가 전남에서부터 경남에서부터 전국을 돌고 서울로 입성했지만
81,수정결과,G,1281240,1290594,투쟁단 트랙터가 전남에서부터 경남에서부터 전국을 돌고 서울로 입성했지만
82,인식결과,7,1290594,1294560,보시다시피 남태령에서 막혀 있습니다.
82,수정결과,G,1290594,1294560,보시다시피 남태령에서 막혀 있습니다.
83,인식결과,7,1294560,1302680,저희들은 끝까지 윤석열을 체포하기 위해서 한남동으로 갈 것입니다. 함께해 주시겠죠.
83,수정결과,G,1294560,1302680,저희들은 끝까지 윤석열을 체포하기 위해서 한남동으로 갈 것입니다. 함께해 주시겠죠.
84,인식결과,7,1303420,1312645,어제 저희들이 12시경에 남태령에 넘어왔는데 경찰에 막힌 이후로 지금까지
84,수정결과,G,1303420,1312645,어제 저희들이 12시경에 남태령에 넘어왔는데 경찰에 막힌 이후로 지금까지
85,인식결과,7,1312645,1321640,한시도 쉬지 않고 함께 투쟁해 주신 시민 여러분께 깊은 감사를 드립니다.
85,수정결과,G,1312645,1321640,한시도 쉬지 않고 함께 투쟁해 주신 시민 여러분께 깊은 감사를 드립니다.
86,인식결과,7,1323160,1328239,윤석열과 국회에서 탄핵은 됐지만
86,수정결과,G,1323160,1328239,윤석열과 국회에서 탄핵은 됐지만
87,인식결과,7,1328239,1338950,아직까지 거기에 대한 동조 세력이라든지 내란에 참여한 동조 세력들 아직 그대로 있죠.
87,수정결과,G,1328239,1338950,아직까지 거기에 대한 동조 세력이라든지 내란에 참여한 동조 세력들 아직 그대로 있죠.
88,인식결과,7,1338950,1349230,다 처벌해서 진짜 우리가 말하는 사회 대개혁으로 당연히 가는 수준이 맞다고 봅니다. 그렇지 않습니까?
88,수정결과,G,1338950,1349230,다 처벌해서 진짜 우리가 말하는 사회 대개혁으로 당연히 가는 수준이 맞다고 봅니다. 그렇지 않습니까?
89,인식결과,7,1349380,1359950,그러기 위해서는 아직까지는 우리가 더 힘을 모으고 힘찬 투쟁으로 열어가야겠죠. 전봉윤
89,수정결과,G,1349380,1359950,그러기 위해서는 아직까지는 우리가 더 힘을 모으고 힘찬 투쟁으로 열어가야겠죠. 전봉윤
90,인식결과,7,1359950,1361595,들타는
90,수정결과,G,1359950,1361595,들타는
91,인식결과,7,1361595,1371000,기필코 강남동으로 가서 윤석열을 끌어내리는 데 최선을 다하겠습니다. 발 떼 주시고
91,수정결과,G,1361595,1371000,기필코 강남동으로 가서 윤석열을 끌어내리는 데 최선을 다하겠습니다. 발 떼 주시고
92,인식결과,7,1371380,1384240,끝까지 함께해서 사회주의가 살아 있고 이후에 사회 대개혁을 완수하는 데 함께 하도록 해주시면 고맙겠습니다. 투쟁
92,수정결과,G,1371380,1384240,끝까지 함께해서 사회주의가 살아 있고 이후에 사회 대개혁을 완수하는 데 함께 하도록 해주시면 고맙겠습니다. 투쟁
93,인식결과,7,1384240,1390190,고맙습니다.
93,수정결과,G,1384240,1390190,고맙습니다.
94,인식결과,9,1395420,1401625,오늘 기자회견에 공식 제목이 이제 나왔습니다.
94,수정결과,I,1395420,1401625,오늘 기자회견에 공식 제목이 이제 나왔습니다.
95,인식결과,9,1401625,1411770,한 마디 읽어드리겠습니다. 내란수괴 윤석열 체포 구속 농민 행진 보장 촉구 기자회견입니다.
95,수정결과,I,1401625,1411770,한 마디 읽어드리겠습니다. 내란수괴 윤석열 체포 구속 농민 행진 보장 촉구 기자회견입니다.
96,인식결과,9,1414680,1419450,다음 말씀 듣도록 하겠습니다. 우리
96,수정결과,I,1414680,1419450,다음 말씀 듣도록 하겠습니다. 우리
97,인식결과,9,1419800,1429770,윤석열 즉각 퇴진 사회대개혁 비상행동회 공통회장이신 박석근 대표님 모시겠습니다.
97,수정결과,I,1419800,1429770,윤석열 즉각 퇴진 사회대개혁 비상행동회 공통회장이신 박석근 대표님 모시겠습니다.
98,인식결과,9,1434450,1443304,경남 진주에서 그리고 전남 무안에서 출발해서 전국을
98,수정결과,I,1434450,1443304,경남 진주에서 그리고 전남 무안에서 출발해서 전국을
99,인식결과,9,1443304,1446885,돌아서 서울로 입성하려던
99,수정결과,I,1443304,1446885,돌아서 서울로 입성하려던
100,인식결과,9,1446885,1455770,우리 전봉준 투쟁단 트렉트 행진단의 서울 입성을 열렬하게 환영합니다.
100,수정결과,I,1446885,1455770,우리 전봉준 투쟁단 트렉트 행진단의 서울 입성을 열렬하게 환영합니다.
101,인식결과,9,1458190,1465560,사실 어제 집회에서도 거기 모인 30만의 시민들이 모두
101,수정결과,I,1458190,1465560,사실 어제 집회에서도 거기 모인 30만의 시민들이 모두
102,인식결과,9,1465560,1475640,전봉준 투쟁단의 상경 투쟁에 대해서 열렬하게 환호했던 그 기억이 날 겁니다. 사실 그렇습니다.
102,수정결과,I,1465560,1475640,전봉준 투쟁단의 상경 투쟁에 대해서 열렬하게 환호했던 그 기억이 날 겁니다. 사실 그렇습니다.
103,인식결과,9,1475970,1484420,더 계엄군의 장갑차와
103,수정결과,I,1475970,1484420,더 계엄군의 장갑차와
104,인식결과,9,1485000,1494100,전봉준 투쟁단의 트랙터가 상징적으로 대비되는 그런 모습 아닙니까?
104,수정결과,I,1485000,1494100,전봉준 투쟁단의 트랙터가 상징적으로 대비되는 그런 모습 아닙니까?
105,인식결과,9,1495640,1504100,주권자 국민의 적극적인 저항 의지의 굉장히 중요한 상징이라고 생각합니다.
105,수정결과,I,1495640,1504100,주권자 국민의 적극적인 저항 의지의 굉장히 중요한 상징이라고 생각합니다.
106,인식결과,9,1505550,1514970,사실 어제 한남동 공관 앞을 거쳐서 광화문까지 진입하는 것이 정상입니다.
106,수정결과,I,1505550,1514970,사실 어제 한남동 공관 앞을 거쳐서 광화문까지 진입하는 것이 정상입니다.
107,인식결과,9,1518030,1529000,경로를 따라서 신고한 대로 행진했으면 교통 방해도 덜 되고 국민들 불편도 최소화하고
107,수정결과,I,1518030,1529000,경로를 따라서 신고한 대로 행진했으면 교통 방해도 덜 되고 국민들 불편도 최소화하고
108,인식결과,9,1530450,1540385,주권자 국민의 저항권 행사는 보다 더 강력하고 활발하게 되었을 겁니다. 그런데
108,수정결과,I,1530450,1540385,주권자 국민의 저항권 행사는 보다 더 강력하고 활발하게 되었을 겁니다. 그런데
109,인식결과,9,1540385,1547640,저 내란수괴의 앞잡이 경찰들이
109,수정결과,I,1540385,1547640,저 내란수괴의 앞잡이 경찰들이
110,인식결과,9,1549420,1558514,버스로 길을 막는 바람에 여기서 우리가 부득이하게 교통방해를 하게 된 겁니다.
110,수정결과,I,1549420,1558514,버스로 길을 막는 바람에 여기서 우리가 부득이하게 교통방해를 하게 된 겁니다.
111,인식결과,9,1558514,1565790,혹시라도 언론 여러분 이 사태가 생긴 것은 전적으로
111,수정결과,I,1558514,1565790,혹시라도 언론 여러분 이 사태가 생긴 것은 전적으로
112,인식결과,9,1565790,1574030,경찰의 차벽 때문에 생긴 일이라는 것을 엄중하게 보도해 주시기 바랍니다.
112,수정결과,I,1565790,1574030,경찰의 차벽 때문에 생긴 일이라는 것을 엄중하게 보도해 주시기 바랍니다.
113,인식결과,9,1577870,1588480,우리는요 저는 경찰들한테 여기서 우리가 차빼라고 요구를 하고 있는 것과 같이
113,수정결과,I,1577870,1588480,우리는요 저는 경찰들한테 여기서 우리가 차빼라고 요구를 하고 있는 것과 같이
114,인식결과,9,1588480,1594840,한남동 공항까지 가서 방 빼라 이렇게 얘기해도 되지 않겠습니까?
114,수정결과,I,1588480,1594840,한남동 공항까지 가서 방 빼라 이렇게 얘기해도 되지 않겠습니까?
115,인식결과,9,1597320,1606675,그래서 저희들은 오늘 10시 기자회견 하고요. 2시에 시민대회를
115,수정결과,I,1597320,1606675,그래서 저희들은 오늘 10시 기자회견 하고요. 2시에 시민대회를
116,인식결과,9,1606675,1610840,개최할 것을 시민들께 호소드리고자 합니다.
116,수정결과,I,1606675,1610840,개최할 것을 시민들께 호소드리고자 합니다.
117,인식결과,9,1612610,1620594,저들이 저렇게 교통 방해하고 있는 것을 시민들이 와서 똑똑히 보고 저희들과 힘을 합쳐서
117,수정결과,I,1612610,1620594,저들이 저렇게 교통 방해하고 있는 것을 시민들이 와서 똑똑히 보고 저희들과 힘을 합쳐서
118,인식결과,9,1620594,1628190,한남동 공무원까지 함께 행진해서 방빼라를 함께 외칩시다. 감사합니다.
118,수정결과,I,1620594,1628190,한남동 공무원까지 함께 행진해서 방빼라를 함께 외칩시다. 감사합니다.
119,인식결과,9,1634680,1644520,시민 여러분 시민 여러분 지금 이 자리는 품격 있는 기자회견장입니다.
119,수정결과,I,1634680,1644520,시민 여러분 시민 여러분 지금 이 자리는 품격 있는 기자회견장입니다.
120,인식결과,9,1645260,1653865,고맙습니다. 다음 발언입니다. 우리
120,수정결과,I,1645260,1653865,고맙습니다. 다음 발언입니다. 우리
121,인식결과,9,1653865,1662580,진보 대학생 대 전국 대표이신 강세범 대표님의 규탄 발언 듣도록 하겠습니다.
121,수정결과,I,1653865,1662580,진보 대학생 대 전국 대표이신 강세범 대표님의 규탄 발언 듣도록 하겠습니다.
122,인식결과,1,1664680,1677550,"어제 이 남태령의 현장에 1만 명, 새벽에 지키신 분들이 1천 명, 오늘 다시 아침에 모여주신 분들이 함께 모여서 3천 명이 되었다고 합니다."
122,수정결과,A,1664680,1677550,"어제 이 남태령의 현장에 1만 명, 새벽에 지키신 분들이 1천 명, 오늘 다시 아침에 모여주신 분들이 함께 모여서 3천 명이 되었다고 합니다."
123,인식결과,1,1679320,1688675,도대체 왜 막는 겁니까? 도대체 왜 막는 겁니까? 저는 공권력은
123,수정결과,A,1679320,1688675,도대체 왜 막는 겁니까? 도대체 왜 막는 겁니까? 저는 공권력은
124,인식결과,1,1688675,1695060,책임 있게 그리고 분명한 이유로 사용해야 한다고 생각합니다.
124,수정결과,A,1688675,1695060,책임 있게 그리고 분명한 이유로 사용해야 한다고 생각합니다.
125,인식결과,1,1695380,1703514,그 이유가 무엇입니까? 우리를 막는 이유가 무엇입니까? 그 이유가 무엇이 됐든
