Index,Modification,Speaker,Start Time,End Time,Script
276,수정결과,,4034800,4049400,감사합니다. 수업이 모두 끝나고 호다닥 저녁을 먹고 집회에 왔습니다.
277,인식결과,,4049400,4062300,"오전에는 학교 동기가 제 인스타 스토리에 공유된 극우 간담회 규탄 성명문을 보고 진보냐고 물었고, 저는 노력하고 있다고 답했습니다."
277,수정결과,,4049400,4062300,"오전에는 학교 동기가 제 인스타 스토리에 공유된 극우 간담회 규탄 성명문을 보고 진보냐고 물었고, 저는 노력하고 있다고 답했습니다."
278,인식결과,,4062300,4075100,지금 상태만 봐도 저는 헌법을 수호하려고 왔기 때문에 진보라고 말하기는 조금 애매하다고 생각을 했습니다. 하지만 동기는 이미
278,수정결과,,4062300,4075100,지금 상태만 봐도 저는 헌법을 수호하려고 왔기 때문에 진보라고 말하기는 조금 애매하다고 생각을 했습니다. 하지만 동기는 이미
279,인식결과,,4075100,4083400,충분히 진보라고 말을 하더라고요. 하지만 당연히 충분히 진보적이지 않다는 것을 압니다.
279,수정결과,,4075100,4083400,충분히 진보라고 말을 하더라고요. 하지만 당연히 충분히 진보적이지 않다는 것을 압니다.
280,인식결과,,4083400,4097300,저는 CC 남성이고 등록금 걱정이 없는 대학생이며 비장애인이기 때문입니다. 이러한 제의 상태가 너무나 큰 권력을 가지고 있다는 것을 최근 몇 달간 새삼스레 알게 되고 있습니다.
280,수정결과,,4083400,4097300,저는 CC 남성이고 등록금 걱정이 없는 대학생이며 비장애인이기 때문입니다. 이러한 제의 상태가 너무나 큰 권력을 가지고 있다는 것을 최근 몇 달간 새삼스레 알게 되고 있습니다.
281,인식결과,,4097300,4106800,방금 소개해 시인을 지망한다고 했는데 대학 수업 중에 시청자 강의가 있습니다.
281,수정결과,,4097300,4106800,방금 소개해 시인을 지망한다고 했는데 대학 수업 중에 시청자 강의가 있습니다.
282,인식결과,,4106800,4118800,교수님은 시적 대상에 대한 자의적 동일시가 폭력적이지는 않은지 고민해 보라고 하셨습니다. 하지만 저는 불행인지 다행인지 그런 것을 고민할 필요가 없었습니다.
282,수정결과,,4106800,4118800,교수님은 시적 대상에 대한 자의적 동일시가 폭력적이지는 않은지 고민해 보라고 하셨습니다. 하지만 저는 불행인지 다행인지 그런 것을 고민할 필요가 없었습니다.
283,인식결과,,4118800,4133800,왜냐하면 제 시에는 저밖에 등장하지 않았기 때문입니다. 부끄러웠습니다. 내 글이 시가 될 수 있을까 이런 글을 쓰면서 내가 한다는 연대가 연대가 될 수 있는 것일까
283,수정결과,,4118800,4133800,왜냐하면 제 시에는 저밖에 등장하지 않았기 때문입니다. 부끄러웠습니다. 내 글이 시가 될 수 있을까 이런 글을 쓰면서 내가 한다는 연대가 연대가 될 수 있는 것일까
284,인식결과,,4133800,4148300,그렇게 부끄럽다는 충동이 저를 자꾸만 지회로 내모는 것이 아닌가 생각을 합니다.
284,수정결과,,4133800,4148300,그렇게 부끄럽다는 충동이 저를 자꾸만 지회로 내모는 것이 아닌가 생각을 합니다.
285,인식결과,,4148300,4160000,잠깐만요. 시간을 좀 오래 끌어서 죄송합니다. 계속하겠습니다.
285,수정결과,,4148300,4160000,잠깐만요. 시간을 좀 오래 끌어서 죄송합니다. 계속하겠습니다.
286,인식결과,,4160000,4174800,"집회를 다니면서 희생되는 꽃다운 신입생의 생활, 그런 거 다 필요 없습니다. 그저 윤 정권이 집권한 시기가 아니더라도 죽어가는 친구들과 연대하고 싶습니다."
286,수정결과,,4160000,4174800,"집회를 다니면서 희생되는 꽃다운 신입생의 생활, 그런 거 다 필요 없습니다. 그저 윤 정권이 집권한 시기가 아니더라도 죽어가는 친구들과 연대하고 싶습니다."
287,인식결과,,4174800,4186700,저 이외에 다른 분들에게 연민을 넘은 관심을 갖고 또 관심을 넘어서 연대하고 싶습니다. 그럼 저에게 필요한 것은 무엇일까요? 또 제가 뭔가 할 수 있는 걸까요?
287,수정결과,,4174800,4186700,저 이외에 다른 분들에게 연민을 넘은 관심을 갖고 또 관심을 넘어서 연대하고 싶습니다. 그럼 저에게 필요한 것은 무엇일까요? 또 제가 뭔가 할 수 있는 걸까요?
288,인식결과,,4186700,4201000,"어떤 노래가 제가 뭔가 할 수 있다는 것을 알려줍니다. 몇 소절 제가 노래는 잘 못하기 때문에 그냥 읽어보겠습니다. 어떠한 높으신 양반, 고귀한 인연도 허공에 매인 십자가도 우리를 구원 못하네."
288,수정결과,,4186700,4201000,"어떤 노래가 제가 뭔가 할 수 있다는 것을 알려줍니다. 몇 소절 제가 노래는 잘 못하기 때문에 그냥 읽어보겠습니다. 어떠한 높으신 양반, 고귀한 인연도 허공에 매인 십자가도 우리를 구원 못하네."
289,인식결과,,4201000,4214000,저는 그리스도교 교리를 모르고 사회과학 이론도 잘 모릅니다. 그런 사람이 보기에 구원은 우리가 만들어 가는 것입니다. 어떤 특권 계층이 그리고 그들이 욕정하는 자본주의가
289,수정결과,,4201000,4214000,저는 그리스도교 교리를 모르고 사회과학 이론도 잘 모릅니다. 그런 사람이 보기에 구원은 우리가 만들어 가는 것입니다. 어떤 특권 계층이 그리고 그들이 욕정하는 자본주의가
290,인식결과,,4214000,4227700,"그리고 그들이 약속하는 평등의 역 숫자가 위에서 내려와 이루어지는 것이 아닙니다. 헌재 대통령, 국회, 검찰, 경찰의 허가와 규제로 주어지는 것이 아닙니다. 제가 달고 있는 이 바스락거리는 것은"
290,수정결과,,4214000,4227700,"그리고 그들이 약속하는 평등의 역 숫자가 위에서 내려와 이루어지는 것이 아닙니다. 헌재 대통령, 국회, 검찰, 경찰의 허가와 규제로 주어지는 것이 아닙니다. 제가 달고 있는 이 바스락거리는 것은"
291,인식결과,,4227700,4241700,전몽중 수행단 단원분이 묶어준 것입니다. 그리고 제가 오늘 아주 먹음직스럽게 먹고 나온 새끼의 학식들은 농민분들이 기른 제철 농산물을 노동자분들이 조리하여 만들어 주신 것입니다.
291,수정결과,,4227700,4241700,전몽중 수행단 단원분이 묶어준 것입니다. 그리고 제가 오늘 아주 먹음직스럽게 먹고 나온 새끼의 학식들은 농민분들이 기른 제철 농산물을 노동자분들이 조리하여 만들어 주신 것입니다.
292,인식결과,,4241700,4254500,또 이 바스락 공다리는 노동자분들이 원재료를 공수해서 그것을 가공한 후 유통해 준 것입니다.
292,수정결과,,4241700,4254500,또 이 바스락 공다리는 노동자분들이 원재료를 공수해서 그것을 가공한 후 유통해 준 것입니다.
293,인식결과,,4254500,4269400,"뻔하지만 이렇게 이런 말을 통해서 서로를 가시화하고 또 서로의 주장에 함께하여 투쟁하는 것이 구원을 만드는 첫 단계라고 생각을 합니다. 엄마 아빠는 집회에서 이상한 사람,"
293,수정결과,,4254500,4269400,"뻔하지만 이렇게 이런 말을 통해서 서로를 가시화하고 또 서로의 주장에 함께하여 투쟁하는 것이 구원을 만드는 첫 단계라고 생각을 합니다. 엄마 아빠는 집회에서 이상한 사람,"
294,인식결과,,4269400,4282700,그러니까 그때 당시 그들의 언어로 빨갱이를 조심하고 공부나 하라고 하십니다. 미안합니다. 공부하는 시간보다 시 쓰는 시간이 더 깁니다. 그리고 오늘은 밤을 새고 9시 반에 수업에 가서 잠을 잘 생각입니다.
294,수정결과,,4269400,4282700,그러니까 그때 당시 그들의 언어로 빨갱이를 조심하고 공부나 하라고 하십니다. 미안합니다. 공부하는 시간보다 시 쓰는 시간이 더 깁니다. 그리고 오늘은 밤을 새고 9시 반에 수업에 가서 잠을 잘 생각입니다.
295,인식결과,,4282700,4297500,부모님 눈에 이상하게 비치는 사람들의 맨 얼굴을 바라본 후에 교양 수업에서 자는 잠은 굉장히 좋을 것 같습니다. 그리고 목요일에는 총파업에 참여하여 자체 휴강을 할 생각입니다.
295,수정결과,,4282700,4297500,부모님 눈에 이상하게 비치는 사람들의 맨 얼굴을 바라본 후에 교양 수업에서 자는 잠은 굉장히 좋을 것 같습니다. 그리고 목요일에는 총파업에 참여하여 자체 휴강을 할 생각입니다.
296,인식결과,,4297500,4312500,이렇게 우리는 서로 구원하고 살아갈 것입니다. 또 그렇게 할 수 있다면 좋겠습니다. 구호 2개 외치고 마무리하겠습니다. 우리는 살아있다.
296,수정결과,,4297500,4312500,이렇게 우리는 서로 구원하고 살아갈 것입니다. 또 그렇게 할 수 있다면 좋겠습니다. 구호 2개 외치고 마무리하겠습니다. 우리는 살아있다.
297,인식결과,,4312500,4321000,배란 세력은 사라져라. 긴 시간 들어주셔서 감사합니다.
297,수정결과,,4312500,4321000,배란 세력은 사라져라. 긴 시간 들어주셔서 감사합니다.
298,인식결과,,4346100,4359400,실없는 농담 하나 하고 시작하자면 헌법재판소는 헌법도 없고 재판도 없고 소화 되어서 농민들 살림에 보탬이나 되기를 바랍니다.
298,수정결과,,4346100,4359400,실없는 농담 하나 하고 시작하자면 헌법재판소는 헌법도 없고 재판도 없고 소화 되어서 농민들 살림에 보탬이나 되기를 바랍니다.
299,인식결과,,4359400,4373500,하나의 유령이 남태령을 떠돌고 있다. 사회 대개혁의 유령이 자타공인 빨갱이 이종민입니다.
299,수정결과,,4359400,4373500,하나의 유령이 남태령을 떠돌고 있다. 사회 대개혁의 유령이 자타공인 빨갱이 이종민입니다.
300,인식결과,,4373500,4386800,투쟁으로 인사드리겠습니다. 투쟁 하루 10시간 주 50시간 주차장에서 매연 맡아가며 일합니다. 여기까지 그래요 그럴 수 있습니다.
300,수정결과,,4373500,4386800,투쟁으로 인사드리겠습니다. 투쟁 하루 10시간 주 50시간 주차장에서 매연 맡아가며 일합니다. 여기까지 그래요 그럴 수 있습니다.
301,인식결과,,4386800,4398400,내가 주차장에 취직을 했는데 주차장에 매연이 있지 뭐가 있겠어요? 그런데 수면 깎아 갔으면 시간당 좋은 밥 한 끼 도는 줘야지.
301,수정결과,,4386800,4398400,내가 주차장에 취직을 했는데 주차장에 매연이 있지 뭐가 있겠어요? 그런데 수면 깎아 갔으면 시간당 좋은 밥 한 끼 도는 줘야지.
302,인식결과,,4398400,4410300,이르면 6시에 일어나고 늦으면 1시에 자는 교대 근무를 견뎌 한 달에 받는 돈은 새우 200입니다. 대놓고 구조적 착취입니다.
302,수정결과,,4398400,4410300,이르면 6시에 일어나고 늦으면 1시에 자는 교대 근무를 견뎌 한 달에 받는 돈은 새우 200입니다. 대놓고 구조적 착취입니다.
303,인식결과,,4410300,4420000,"피부로 느끼고 픈 노동 해방에 목말라 이 자리에 올랐습니다. 노동 해방, 농민 해방"
303,수정결과,,4410300,4420000,"피부로 느끼고 픈 노동 해방에 목말라 이 자리에 올랐습니다. 노동 해방, 농민 해방"
304,인식결과,,4420000,4433000,"퀴어 해방, 여성 해방, 성노동자 해방, 장애인 해방, 이주민 해방 해방 해방 해방 해방할 게 뭐 이리 많습니까?"
304,수정결과,,4420000,4433000,"퀴어 해방, 여성 해방, 성노동자 해방, 장애인 해방, 이주민 해방 해방 해방 해방 해방할 게 뭐 이리 많습니까?"
305,인식결과,,4433000,4447500,묶인 게 뭐 이리 많습니까? 묶여서 우는 사람이 뭐가 이리 많습니까? 세상을 바꾸자는 얘기가 그냥
305,수정결과,,4433000,4447500,묶인 게 뭐 이리 많습니까? 묶여서 우는 사람이 뭐가 이리 많습니까? 세상을 바꾸자는 얘기가 그냥
306,인식결과,,4447500,4457000,도에서 솔로 솔에서 도로 멜로디만 바꾸자는 얘기가 아니겠죠. 묶인 걸 풀고 억울한 일도 풀고
306,수정결과,,4447500,4457000,도에서 솔로 솔에서 도로 멜로디만 바꾸자는 얘기가 아니겠죠. 묶인 걸 풀고 억울한 일도 풀고
307,인식결과,,4457000,4471100,해방 해방 해방 바쁘게 돌아다니면서 수갑과 족쇄를 때려 부숴버리자는 얘기 아니겠습니까? 모든 역사는 계급 투쟁의 역사지 않습니까?
307,수정결과,,4457000,4471100,해방 해방 해방 바쁘게 돌아다니면서 수갑과 족쇄를 때려 부숴버리자는 얘기 아니겠습니까? 모든 역사는 계급 투쟁의 역사지 않습니까?
308,인식결과,,4471100,4486100,윤석열 탄핵으로 끝나지 말고 더욱더 가열찬 투쟁으로 국진당 해체하고 차금법 제정하고 양곡법 개정하고 연대 투쟁으로 부르주아 독재 계급사회 철폐하고
308,수정결과,,4471100,4486100,윤석열 탄핵으로 끝나지 말고 더욱더 가열찬 투쟁으로 국진당 해체하고 차금법 제정하고 양곡법 개정하고 연대 투쟁으로 부르주아 독재 계급사회 철폐하고
309,인식결과,,4486100,4498300,사회 대개혁 이뤄내자는 얘기겠죠. 어디선가 이런 글들을 본 적이 있습니다. 정확히 어딘지 기억하지 않으면 보통 트위터입니다.
309,수정결과,,4486100,4498300,사회 대개혁 이뤄내자는 얘기겠죠. 어디선가 이런 글들을 본 적이 있습니다. 정확히 어딘지 기억하지 않으면 보통 트위터입니다.
310,인식결과,,4498300,4509400,그렇죠 첫 번째 혁명은 한 도시의 장벽을 넘지 못했다. 두 번째 혁명은 세계의 절반을 휩쓸었다.
310,수정결과,,4498300,4509400,그렇죠 첫 번째 혁명은 한 도시의 장벽을 넘지 못했다. 두 번째 혁명은 세계의 절반을 휩쓸었다.
311,인식결과,,4509400,4522700,세 번째 혁명에서 우리는 세상을 바꿀 것이다. 이 고개를 넘어 세상을 바꿉시다. 단결 투쟁으로 새 세상으로 나아갑시다.
311,수정결과,,4509400,4522700,세 번째 혁명에서 우리는 세상을 바꿀 것이다. 이 고개를 넘어 세상을 바꿉시다. 단결 투쟁으로 새 세상으로 나아갑시다.
312,인식결과,,4522700,4537100,파시즘의 끈덕진 안개를 몰아내고 그들이 다시는 다시는 절대로 돌아올 수 없는 뜨거운 열기의 새 세상으로 나아가기 위하여 만국의 노동자여
312,수정결과,,4522700,4537100,파시즘의 끈덕진 안개를 몰아내고 그들이 다시는 다시는 절대로 돌아올 수 없는 뜨거운 열기의 새 세상으로 나아가기 위하여 만국의 노동자여
313,인식결과,,4537100,4549900,농민이여 묶인 이들이여 단결하라.
313,수정결과,,4537100,4549900,농민이여 묶인 이들이여 단결하라.
314,인식결과,,4549900,4563200,우리 시간이 5시 23분 곧
314,수정결과,,4549900,4563200,우리 시간이 5시 23분 곧
315,인식결과,,4563200,4576700,해가 뜰 것 같습니다. 여러분 우리 밤을 지새워서 함께 싸워 나가고 있습니다. 밤이 아무리 깊어도 칠흑같이 어두운 새벽을 지나도
315,수정결과,,4563200,4576700,해가 뜰 것 같습니다. 여러분 우리 밤을 지새워서 함께 싸워 나가고 있습니다. 밤이 아무리 깊어도 칠흑같이 어두운 새벽을 지나도
316,인식결과,,4576700,4589600,여러분 지치십니까? 더 힘이 나지 않으십니까? 우리 곁에 함께 가는 좋은 사람들이 있기 때문이라고 생각합니다.
316,수정결과,,4576700,4589600,여러분 지치십니까? 더 힘이 나지 않으십니까? 우리 곁에 함께 가는 좋은 사람들이 있기 때문이라고 생각합니다.
317,인식결과,,4589600,4600800,어려운 상황에서도 힘이 나는 것은 우리 함께하는 이들이 있기 때문인데요. 잠시 우리 노래 한 소절 배워보고 가도 괜찮을까요?
317,수정결과,,4589600,4600800,어려운 상황에서도 힘이 나는 것은 우리 함께하는 이들이 있기 때문인데요. 잠시 우리 노래 한 소절 배워보고 가도 괜찮을까요?
318,인식결과,,4600800,4613400,"예, 제가 참 좋아하는 민중가요가 있습니다. 이 길의 전부라는 노래인데 혹시 아시는가요? 네, 잘 없는 것 같습니다. 전부 다 배우기에는 조금 길고요."
318,수정결과,,4600800,4613400,"예, 제가 참 좋아하는 민중가요가 있습니다. 이 길의 전부라는 노래인데 혹시 아시는가요? 네, 잘 없는 것 같습니다. 전부 다 배우기에는 조금 길고요."
319,인식결과,,4613400,4627400,우리 후렴구 한 소절만 배워보고 같이 불러보겠습니다. 언제나 당신에게 내가 더 3 4
319,수정결과,,4613400,4627400,우리 후렴구 한 소절만 배워보고 같이 불러보겠습니다. 언제나 당신에게 내가 더 3 4
320,인식결과,,4627400,4639900,당신에게 내가 더 좋은 사람이 될 수 있도록
320,수정결과,,4627400,4639900,당신에게 내가 더 좋은 사람이 될 수 있도록
321,인식결과,,4639900,4651800,3 넷은 사람이 될 수 있도록 더 커지고 맑아져
321,수정결과,,4639900,4651800,3 넷은 사람이 될 수 있도록 더 커지고 맑아져
322,인식결과,,4651800,4664000,3 넷 맑아져 그대 좋은 버틸 수 있도록 3 넷
322,수정결과,,4651800,4664000,3 넷 맑아져 그대 좋은 버틸 수 있도록 3 넷
323,인식결과,,4664000,4678100,좋은 벗 될 수 있도록 한 번 배워도 잘 모르실 수 있겠지만 한번 들어보면서 같이 불러보겠습니다. 이 길의 전부입니다.
323,수정결과,,4664000,4678100,좋은 벗 될 수 있도록 한 번 배워도 잘 모르실 수 있겠지만 한번 들어보면서 같이 불러보겠습니다. 이 길의 전부입니다.
324,인식결과,,4692800,4702800,들과 함께한다는
324,수정결과,,4692800,4702800,들과 함께한다는
325,인식결과,,4702800,4716600,"내가 걸어가는 이 길의 정도 보기 시작도 좋은 이들과 함께 사는 세상, 그것을 품어"
325,수정결과,,4702800,4716600,"내가 걸어가는 이 길의 정도 보기 시작도 좋은 이들과 함께 사는 세상, 그것을 품어"
326,인식결과,,4730700,4745700,수련부 나옵니다.
326,수정결과,,4730700,4745700,수련부 나옵니다.
327,인식결과,,4765000,4776200,구호 한번 외쳐보겠습니다. 경찰은 차빼라
327,수정결과,,4765000,4776200,구호 한번 외쳐보겠습니다. 경찰은 차빼라
328,인식결과,,4776200,4789400,날 밝은 다 차빼라
328,수정결과,,4776200,4789400,날 밝은 다 차빼라
329,인식결과,,4802500,4813300,프리고 한번 더 가보겠습니다. 언제나 당신에겐 내가 더 좋은 사람이 될 수 있도록
329,수정결과,,4802500,4813300,프리고 한번 더 가보겠습니다. 언제나 당신에겐 내가 더 좋은 사람이 될 수 있도록
330,인식결과,,4813300,4828300,더 커지고 맑아져 그때 좋은 것 들 수 있고 더 갑니다.
330,수정결과,,4813300,4828300,더 커지고 맑아져 그때 좋은 것 들 수 있고 더 갑니다.
331,인식결과,,4843200,4850900,언제나 당신에게 내가
331,수정결과,,4843200,4850900,언제나 당신에게 내가
332,인식결과,,4850900,4860900,좋은 사람이 될 수 있도록 지고 말아져
332,수정결과,,4850900,4860900,좋은 사람이 될 수 있도록 지고 말아져
333,인식결과,,4860900,4874400,우리 곁에 있는 좋은 벗들과 함께 외쳐보겠습니다.
333,수정결과,,4860900,4874400,우리 곁에 있는 좋은 벗들과 함께 외쳐보겠습니다.
334,인식결과,,4874400,4886500,윤석열을 즉각 파면하라. 끝까지 싸워서
334,수정결과,,4874400,4886500,윤석열을 즉각 파면하라. 끝까지 싸워서
335,인식결과,,4886500,4898800,함께 승리하자경찰은 당장 차빼라
335,수정결과,,4886500,4898800,함께 승리하자경찰은 당장 차빼라
336,인식결과,,4898800,4911400,우리가 이긴다함성 한번 질러보겠습니다.
336,수정결과,,4898800,4911400,우리가 이긴다함성 한번 질러보겠습니다.
337,인식결과,,4911400,4922500,함성 시작 다음 발언 소개해 드리겠습니다.
337,수정결과,,4911400,4922500,함성 시작 다음 발언 소개해 드리겠습니다.
338,인식결과,,4922500,4933300,멀리서 오셨습니다. 성주 소성리에서 올라오신 은총 님 그리고 사우님 김승원 님 차례로 모시겠습니다.
338,수정결과,,4922500,4933300,멀리서 오셨습니다. 성주 소성리에서 올라오신 은총 님 그리고 사우님 김승원 님 차례로 모시겠습니다.
339,인식결과,,4933300,4946400,경북 성주에서 올라온 암명치 못한
339,수정결과,,4933300,4946400,경북 성주에서 올라온 암명치 못한
340,인식결과,,4946400,4959400,은청입니다. 저는 경북 상주 수성리에
340,수정결과,,4946400,4959400,은청입니다. 저는 경북 상주 수성리에
341,인식결과,,4959400,4970800,사드가 박혀 있는 곳에서 오빠가 지은 평화 연대자의 집에서 살림으로 근무하며 사드 철거 운동하는
341,수정결과,,4959400,4970800,사드가 박혀 있는 곳에서 오빠가 지은 평화 연대자의 집에서 살림으로 근무하며 사드 철거 운동하는
342,인식결과,,4970800,4984100,평통사 회원 별명 은청입니다. 지금 경찰 보면 굉장히 고생하지만
342,수정결과,,4970800,4984100,평통사 회원 별명 은청입니다. 지금 경찰 보면 굉장히 고생하지만
343,인식결과,,4984100,4999000,저희들은 더 고생하며 경찰 보면 많이 속상한 게 뭐냐면요. 경찰은 돈 받고 고생을 하는데 우리는 돈 내면서 고생하는 게 너무너무 속상합니다.
343,수정결과,,4984100,4999000,저희들은 더 고생하며 경찰 보면 많이 속상한 게 뭐냐면요. 경찰은 돈 받고 고생을 하는데 우리는 돈 내면서 고생하는 게 너무너무 속상합니다.
344,인식결과,,4999000,5008200,안 그렇습니까? 우리는 나라에 세금 바치고 이렇게 또 이중과세를 하고 있는데
344,수정결과,,4999000,5008200,안 그렇습니까? 우리는 나라에 세금 바치고 이렇게 또 이중과세를 하고 있는데
345,인식결과,,5008200,5019100,저들은 돈 받으면서 빳빳하게 우리를 맞고 있는 게 분합니다.
345,수정결과,,5008200,5019100,저들은 돈 받으면서 빳빳하게 우리를 맞고 있는 게 분합니다.
346,인식결과,,5019100,5033700,윤석열 파면이 지리하게 늦어져서 소송 일을 팽개치다시피 하고 지난 14일날 와가지고
346,수정결과,,5019100,5033700,윤석열 파면이 지리하게 늦어져서 소송 일을 팽개치다시피 하고 지난 14일날 와가지고
347,인식결과,,5033700,5046300,지금 12백제인가 봐요. 12백제인데 제가 좀 어려운 처지가 있는 게 뭐냐면 저는 안사돈이고 우리 사돈은 바깥 사돈인데
347,수정결과,,5033700,5046300,지금 12백제인가 봐요. 12백제인데 제가 좀 어려운 처지가 있는 게 뭐냐면 저는 안사돈이고 우리 사돈은 바깥 사돈인데
348,인식결과,,5046300,5058100,한 집에서 지금 동거하면서 투쟁하고 있으니 이게 얼마나 난감한 일입니까? 안 그렇습니까? 안 사든 밖에서든 한 집에서
348,수정결과,,5046300,5058100,한 집에서 지금 동거하면서 투쟁하고 있으니 이게 얼마나 난감한 일입니까? 안 그렇습니까? 안 사든 밖에서든 한 집에서
349,인식결과,,5058100,5069200,이 파면을 위해서 우리 집안이 똘똘 뭉쳐서 이렇게 투쟁하고 있어서 반드시 파면되리라고 생각합니다.
349,수정결과,,5058100,5069200,이 파면을 위해서 우리 집안이 똘똘 뭉쳐서 이렇게 투쟁하고 있어서 반드시 파면되리라고 생각합니다.
350,인식결과,,5069200,5079700,더 이상 안 사돈 바깥사돈 이렇게 어렵게 대면하지 않게 빨리 파면됐으면 좋겠습니다.
350,수정결과,,5069200,5079700,더 이상 안 사돈 바깥사돈 이렇게 어렵게 대면하지 않게 빨리 파면됐으면 좋겠습니다.
351,인식결과,,5079700,5090100,지금까지는 서른이었고요. 제가 굉장히 떨리는데 저번에 저번에 써놓은 말 지금부터 하겠습니다.
351,수정결과,,5079700,5090100,지금까지는 서른이었고요. 제가 굉장히 떨리는데 저번에 저번에 써놓은 말 지금부터 하겠습니다.
352,인식결과,,5090100,5101200,"문재인 대통령이 판문점 선언, 평양선언 하고서 백두산 천지에 손을 담글 때 우리 가슴이 얼마나 빨랐습니까?"
352,수정결과,,5090100,5101200,"문재인 대통령이 판문점 선언, 평양선언 하고서 백두산 천지에 손을 담글 때 우리 가슴이 얼마나 빨랐습니까?"
353,인식결과,,5101200,5109300,그때 지지율이 83%였습니다. 그런데 왜 그 선언이 이루어지지 않고
353,수정결과,,5101200,5109300,그때 지지율이 83%였습니다. 그런데 왜 그 선언이 이루어지지 않고
354,인식결과,,5109300,5123600,한미 워킹그룹의 발목 잡혀 남북 철도 이기 약속이 무산되었을까요? 그것은 남북 분단 마피아들이 있는 것 아닙니까?
354,수정결과,,5109300,5123600,한미 워킹그룹의 발목 잡혀 남북 철도 이기 약속이 무산되었을까요? 그것은 남북 분단 마피아들이 있는 것 아닙니까?
355,인식결과,,5123600,5137500,발바닥에 종기가 나도 통증 때문에 걸을 수가 없습니다. 그런데 우리나라는 허리가 잘린 채 80년입니다. 올해는
355,수정결과,,5123600,5137500,발바닥에 종기가 나도 통증 때문에 걸을 수가 없습니다. 그런데 우리나라는 허리가 잘린 채 80년입니다. 올해는
356,인식결과,,5137500,5150700,"해방 80년, 분단 80년이 됐는데 우리 집도 남북 분단 둘째 오빠는 우파, 저랑 막내 오빠는 좌파입니다."
356,수정결과,,5137500,5150700,"해방 80년, 분단 80년이 됐는데 우리 집도 남북 분단 둘째 오빠는 우파, 저랑 막내 오빠는 좌파입니다."
357,인식결과,,5150700,5161000,헌법재판소 앞에서는 구구 꼴통이 우리 광화문에서는 우리 좌파 국민이 서로 지금까지 피를 흘리고 있는 게
357,수정결과,,5150700,5161000,헌법재판소 앞에서는 구구 꼴통이 우리 광화문에서는 우리 좌파 국민이 서로 지금까지 피를 흘리고 있는 게
358,인식결과,,5161000,5173900,"남북 분단 때문 아니겠습니까? 분단, 기득권을 유지하는 기득권을 분단에 기대어서 기득권을 유지하는"
358,수정결과,,5161000,5173900,"남북 분단 때문 아니겠습니까? 분단, 기득권을 유지하는 기득권을 분단에 기대어서 기득권을 유지하는"
359,인식결과,,5173900,5181500,모든 반역자는 매국노입니다. 분단을 막는 모든 한 반드시
359,수정결과,,5173900,5181500,모든 반역자는 매국노입니다. 분단을 막는 모든 한 반드시
360,인식결과,,5181500,5195700,우리가 처단해야 된다고 생각합니다. 안 그렇습니까? 분단에 기대어 전쟁을 운운하는 하는
360,수정결과,,5181500,5195700,우리가 처단해야 된다고 생각합니다. 안 그렇습니까? 분단에 기대어 전쟁을 운운하는 하는
361,인식결과,,5195700,5208700,"저놈들은 친일의 친미주의자이고, 우리가 지금 사는 이 시대는 군사 작전 통제권도 없는 식민지시대"
361,수정결과,,5195700,5208700,"저놈들은 친일의 친미주의자이고, 우리가 지금 사는 이 시대는 군사 작전 통제권도 없는 식민지시대"
362,인식결과,,5208700,5220000,나라라고 생각하는데 여러분의 생각은 어떻습니까? 북한 파리로 엄한 사랑 간첩 만들려는 것들이 그들 아닙니까?
362,수정결과,,5208700,5220000,나라라고 생각하는데 여러분의 생각은 어떻습니까? 북한 파리로 엄한 사랑 간첩 만들려는 것들이 그들 아닙니까?
363,인식결과,,5220000,5230700,우리의 이 사태를 근본적으로 막는 것 북한을 언제나 이용해 가지고 기득권을 유지하는 그것들이
363,수정결과,,5220000,5230700,우리의 이 사태를 근본적으로 막는 것 북한을 언제나 이용해 가지고 기득권을 유지하는 그것들이
364,인식결과,,5230700,5245600,평화 통일을 막는다고 생각합니다. 안 그렇습니까? 미국 에어컨에 고개 숙이는 똥변들 말고 최상병 죽음을 헛되게 하지 않는
364,수정결과,,5230700,5245600,평화 통일을 막는다고 생각합니다. 안 그렇습니까? 미국 에어컨에 고개 숙이는 똥변들 말고 최상병 죽음을 헛되게 하지 않는
365,인식결과,,5245600,5259800,"박정훈 대령 같은 사람이 군에 있게 하고 자주 국방, 자주 평화 통일을 이룩합시다. 하루속히 윤석열 파면시키고"
365,수정결과,,5245600,5259800,"박정훈 대령 같은 사람이 군에 있게 하고 자주 국방, 자주 평화 통일을 이룩합시다. 하루속히 윤석열 파면시키고"
366,인식결과,,5259800,5273400,이제는 우리 세금으로 방위비 분담금 같은 천문학적인 세금을 미국에 조공 바치는 이 비참한 식민지 시대를 끝장 냅시다.
366,수정결과,,5259800,5273400,이제는 우리 세금으로 방위비 분담금 같은 천문학적인 세금을 미국에 조공 바치는 이 비참한 식민지 시대를 끝장 냅시다.
367,인식결과,,5273400,5286000,끝으로 저도 투쟁 굉장히 빨라서 말이 제대로 안 나오고요.
367,수정결과,,5273400,5286000,끝으로 저도 투쟁 굉장히 빨라서 말이 제대로 안 나오고요.
368,인식결과,,5286000,5298500,여기 써 있는 대로 다 발언도 못 하겠어요. 어쨌든 외치고 나가겠습니다. 저는 성주 수성리에서 왔으니까 여러분도 들었을 만한 구호입니다.
